"¥éË""COU""",Country,IND,Indicator,SEX,AGE,Age Group,TIME,Unit Code,Unit,PowerCode Code,PowerCode,Value
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2001,PC,Percentage,0,Units,64
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2002,PC,Percentage,0,Units,63.8
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2003,PC,Percentage,0,Units,64.1
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2004,PC,Percentage,0,Units,64
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2005,PC,Percentage,0,Units,64.1
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2006,PC,Percentage,0,Units,64.9
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2007,PC,Percentage,0,Units,65.5
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,65.5
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,66.7
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,66.9
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,67.1
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2000,PC,Percentage,0,Units,86.9
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2001,PC,Percentage,0,Units,87.3
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2002,PC,Percentage,0,Units,87.1
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2003,PC,Percentage,0,Units,87.3
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2004,PC,Percentage,0,Units,87.4
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2005,PC,Percentage,0,Units,87.8
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2006,PC,Percentage,0,Units,88.1
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2007,PC,Percentage,0,Units,88.5
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,89.1
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,89.9
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,90.3
CAN,Canada,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,89.9
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2000,PC,Percentage,0,Units,6
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2001,PC,Percentage,0,Units,5.8
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2002,PC,Percentage,0,Units,5.7
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2003,PC,Percentage,0,Units,5.3
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2004,PC,Percentage,0,Units,5.1
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2005,PC,Percentage,0,Units,4.7
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2006,PC,Percentage,0,Units,4.3
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2007,PC,Percentage,0,Units,4.2
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,3.8
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,3.8
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,4
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,3.8
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2000,PC,Percentage,0,Units,3.6
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2001,PC,Percentage,0,Units,3.1
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2002,PC,Percentage,0,Units,3.3
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2003,PC,Percentage,0,Units,3.1
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2004,PC,Percentage,0,Units,2.9
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2005,PC,Percentage,0,Units,2.7
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2006,PC,Percentage,0,Units,2.7
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2007,PC,Percentage,0,Units,2.4
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,2.3
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,2.2
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,1.9
CZE,Czech Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,1.9
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2000,PC,Percentage,0,Units,49.9
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2001,PC,Percentage,0,Units,49.9
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2002,PC,Percentage,0,Units,49.6
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2003,PC,Percentage,0,Units,49.6
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2004,PC,Percentage,0,Units,49.4
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2005,PC,Percentage,0,Units,49.9
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2006,PC,Percentage,0,Units,50.3
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2007,PC,Percentage,0,Units,50.7
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,50.8
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,49.4
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,49
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,49.4
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2000,PC,Percentage,0,Units,27.3
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2001,PC,Percentage,0,Units,28
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2002,PC,Percentage,0,Units,27.3
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2003,PC,Percentage,0,Units,26.8
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2004,PC,Percentage,0,Units,26.3
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2005,PC,Percentage,0,Units,26.2
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2006,PC,Percentage,0,Units,26.8
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2007,PC,Percentage,0,Units,26.5
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,26.7
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,24
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,23.2
CZE,Czech Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,23.9
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2000,PC,Percentage,0,Units,44.1
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2001,PC,Percentage,0,Units,44.4
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2002,PC,Percentage,0,Units,44.7
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2003,PC,Percentage,0,Units,45
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2004,PC,Percentage,0,Units,45.5
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2005,PC,Percentage,0,Units,45.4
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2006,PC,Percentage,0,Units,45.4
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2007,PC,Percentage,0,Units,45.1
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,45.3
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,46.8
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,47
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,46.7
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2000,PC,Percentage,0,Units,69.1
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2001,PC,Percentage,0,Units,68.8
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2002,PC,Percentage,0,Units,69.4
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2003,PC,Percentage,0,Units,70.2
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2004,PC,Percentage,0,Units,70.8
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2005,PC,Percentage,0,Units,71.1
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2006,PC,Percentage,0,Units,70.6
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2007,PC,Percentage,0,Units,71.1
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,71
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,73.7
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,74.9
CZE,Czech Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,74.2
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2005,PC,Percentage,0,Units,4.1
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2006,PC,Percentage,0,Units,3.9
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2007,PC,Percentage,0,Units,3.8
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,3.8
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,3.9
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,3.9
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,3.8
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2005,PC,Percentage,0,Units,1.5
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2006,PC,Percentage,0,Units,1.4
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2007,PC,Percentage,0,Units,1.4
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,1.1
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,1.1
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,0.8
DNK,Denmark,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,0.9
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2000,PC,Percentage,0,Units,8.1
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2001,PC,Percentage,0,Units,7.6
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2002,PC,Percentage,0,Units,7
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2003,PC,Percentage,0,Units,6.8
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2004,PC,Percentage,0,Units,6.8
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2005,PC,Percentage,0,Units,6.6
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2006,PC,Percentage,0,Units,6.4
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2007,PC,Percentage,0,Units,6.4
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,6.2
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,6.3
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,6
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,5.9
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2000,PC,Percentage,0,Units,3.9
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2001,PC,Percentage,0,Units,3.7
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2002,PC,Percentage,0,Units,3.6
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2003,PC,Percentage,0,Units,3.3
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2004,PC,Percentage,0,Units,3.1
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2005,PC,Percentage,0,Units,2.9
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2006,PC,Percentage,0,Units,2.8
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2007,PC,Percentage,0,Units,2.6
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,2.7
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,2.8
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,2.8
FIN,Finland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,2.4
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2000,PC,Percentage,0,Units,39.4
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2001,PC,Percentage,0,Units,39
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2002,PC,Percentage,0,Units,39.3
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2003,PC,Percentage,0,Units,38.8
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2004,PC,Percentage,0,Units,37.8
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2005,PC,Percentage,0,Units,38.3
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2006,PC,Percentage,0,Units,38.4
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2007,PC,Percentage,0,Units,38.8
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2008,PC,Percentage,0,Units,38.6
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2009,PC,Percentage,0,Units,37.2
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2010,PC,Percentage,0,Units,35.8
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2011,PC,Percentage,0,Units,35.7
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2000,PC,Percentage,0,Units,13
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2001,PC,Percentage,0,Units,12.8
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2002,PC,Percentage,0,Units,12.7
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2003,PC,Percentage,0,Units,11.6
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2004,PC,Percentage,0,Units,11.6
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2005,PC,Percentage,0,Units,11.6
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2006,PC,Percentage,0,Units,11
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2007,PC,Percentage,0,Units,10.8
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2008,PC,Percentage,0,Units,10.4
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2009,PC,Percentage,0,Units,9.9
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2010,PC,Percentage,0,Units,9.9
FIN,Finland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2011,PC,Percentage,0,Units,9.3
FIN,Finland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2000,PC,Percentage,0,Units,52.4
FIN,Finland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2001,PC,Percentage,0,Units,53.5
FIN,Finland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2002,PC,Percentage,0,Units,53.8
FIN,Finland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2003,PC,Percentage,0,Units,54.4
